time_ps,msd_total_A2,msd_total_std_A2,msd_x_A2,msd_y_A2,msd_z_A2
1.664000000000000000e+03,6.455571838134196696e+03,4.733031371626116197e+03,1.675144317405701486e+03,3.024786950544002138e+03,1.755640570184493754e+03
1.665000000000000000e+03,6.460096761678575604e+03,4.736458975699727489e+03,1.676043365505424617e+03,3.026805809680587572e+03,1.757247586492563187e+03
1.666000000000000000e+03,6.464604646968794441e+03,4.739915952544909487e+03,1.676975843041649114e+03,3.028809123891169293e+03,1.758819680035975807e+03
1.667000000000000000e+03,6.469131802717099163e+03,4.743387195184814118e+03,1.677910577566312668e+03,3.030842623018794711e+03,1.760378602131992693e+03
1.668000000000000000e+03,6.473670880932785622e+03,4.746850398811811829e+03,1.678833849838121068e+03,3.032887225510214193e+03,1.761949805584451042e+03
1.669000000000000000e+03,6.478234332701212224e+03,4.750330610043440174e+03,1.679727334879920136e+03,3.034952555443008805e+03,1.763554442378285557e+03
1.670000000000000000e+03,6.482763657778982633e+03,4.753811247309430655e+03,1.680595878105186785e+03,3.036989878003421836e+03,1.765177901670375377e+03
1.671000000000000000e+03,6.487237324569454358e+03,4.757270019024862449e+03,1.681459284745850937e+03,3.038991768689194487e+03,1.766786271134408253e+03
1.672000000000000000e+03,6.491688581991357751e+03,4.760671822520937894e+03,1.682307632560402226e+03,3.040988123652533432e+03,1.768392825778423230e+03
1.673000000000000000e+03,6.496122676310036695e+03,4.764075166308845837e+03,1.683167730478180601e+03,3.042955757283615640e+03,1.769999188548240681e+03
1.674000000000000000e+03,6.500528755513245414e+03,4.767482487018302891e+03,1.684028482372175404e+03,3.044878035280083168e+03,1.771622237860986161e+03
1.675000000000000000e+03,6.504970522833758878e+03,4.770925288765417463e+03,1.684892234386740483e+03,3.046800232836479154e+03,1.773278055610539695e+03
1.676000000000000000e+03,6.509337237625381931e+03,4.774394948041505813e+03,1.685704185857116954e+03,3.048717351086078907e+03,1.774915700682186525e+03
1.677000000000000000e+03,6.513661543037824231e+03,4.777868699383615422e+03,1.686490267059646385e+03,3.050624400561130642e+03,1.776546875417046294e+03
1.678000000000000000e+03,6.518012682485101323e+03,4.781356626919347036e+03,1.687285133555652919e+03,3.052545887000558196e+03,1.778181661928889753e+03
1.679000000000000000e+03,6.522334558972164814e+03,4.784857384756167448e+03,1.688074448620832072e+03,3.054465607031152558e+03,1.779794503320181320e+03
1.680000000000000000e+03,6.526658959241520279e+03,4.788360984089430531e+03,1.688891443320215785e+03,3.056368832562810894e+03,1.781398683358494964e+03
1.681000000000000000e+03,6.531029667785209313e+03,4.791892972002200622e+03,1.689706732195636960e+03,3.058305173238874886e+03,1.783017762350697694e+03
1.682000000000000000e+03,6.535456454777724502e+03,4.795416323934780849e+03,1.690500925835888893e+03,3.060294486868945569e+03,1.784661042072890268e+03
1.683000000000000000e+03,6.539851616300993555e+03,4.798911887455773467e+03,1.691286556148391583e+03,3.062270434301224213e+03,1.786294625851379578e+03
1.684000000000000000e+03,6.544225316151784682e+03,4.802412971412550178e+03,1.692063871076207533e+03,3.064231771826580371e+03,1.787929673248995186e+03
1.685000000000000000e+03,6.548598336912718878e+03,4.805924806472537057e+03,1.692864485896961469e+03,3.066182582904217725e+03,1.789551268111538320e+03
1.686000000000000000e+03,6.553031911991068228e+03,4.809446381275367457e+03,1.693690266101985344e+03,3.068157568476041888e+03,1.791184077413040995e+03
1.687000000000000000e+03,6.557494602400614895e+03,4.812967707528290703e+03,1.694515181532958650e+03,3.070149256824286567e+03,1.792830164043368086e+03
1.688000000000000000e+03,6.561921874630544153e+03,4.816486930704298175e+03,1.695339060958739083e+03,3.072105837900396182e+03,1.794476975771410025e+03
1.689000000000000000e+03,6.566314270877344825e+03,4.820035909856234866e+03,1.696150654995361720e+03,3.074065322965999258e+03,1.796098292915984302e+03
1.690000000000000000e+03,6.570688112845865362e+03,4.823568930559657929e+03,1.696964513560161549e+03,3.076028319264523361e+03,1.797695280021180224e+03
1.691000000000000000e+03,6.575097128988652912e+03,4.827100138616300683e+03,1.697768589911908975e+03,3.078022374212120667e+03,1.799306164864623042e+03
1.692000000000000000e+03,6.579589066371855552e+03,4.830690783236856987e+03,1.698557069802609021e+03,3.080078485684253792e+03,1.800953510884992738e+03
1.693000000000000000e+03,6.584158705491623550e+03,4.834325581036550830e+03,1.699379413429013994e+03,3.082150480420785243e+03,1.802628811641822949e+03
1.694000000000000000e+03,6.588701472435517644e+03,4.837992296335451101e+03,1.700216012719674836e+03,3.084213840997684201e+03,1.804271618718159971e+03
1.695000000000000000e+03,6.593219227500272609e+03,4.841644825175450023e+03,1.701075402894435683e+03,3.086277720627158033e+03,1.805866103978680258e+03
1.696000000000000000e+03,6.597695828683946274e+03,4.845283287192733951e+03,1.701919384925291524e+03,3.088336136706638172e+03,1.807440307052017715e+03
1.697000000000000000e+03,6.602151935755799059e+03,4.848875957698281127e+03,1.702744764563465196e+03,3.090386100659279691e+03,1.809021070533053717e+03
1.698000000000000000e+03,6.606603092480402665e+03,4.852509902534198773e+03,1.703559250559519114e+03,3.092482800992709144e+03,1.810561040928175544e+03
1.699000000000000000e+03,6.611043372711317716e+03,4.856122297394096677e+03,1.704387881121892860e+03,3.094568684600798406e+03,1.812086806988626677e+03
1.700000000000000000e+03,6.615467271847832308e+03,4.859694878488766335e+03,1.705221933448833170e+03,3.096640485614431327e+03,1.813604852784568038e+03
1.701000000000000000e+03,6.619944244712276486e+03,4.863350118786980602e+03,1.706058615625253879e+03,3.098722869095028727e+03,1.815162759991994562e+03
1.702000000000000000e+03,6.624452674399743046e+03,4.867114293273400108e+03,1.706908856319417509e+03,3.100811895251397800e+03,1.816731922828927736e+03
1.703000000000000000e+03,6.628949187415486449e+03,4.870902706568997928e+03,1.707722779894017094e+03,3.102898889263912679e+03,1.818327518257557358e+03
1.704000000000000000e+03,6.633447170126646597e+03,4.874703023200257121e+03,1.708538128204480699e+03,3.104981130153209051e+03,1.819927911768956164e+03
1.705000000000000000e+03,6.637962330980105435e+03,4.878512081218080311e+03,1.709367579300979514e+03,3.107051999341221290e+03,1.821542752337904631e+03
1.706000000000000000e+03,6.642455200639003124e+03,4.882311345308748969e+03,1.710195841561140696e+03,3.109096819704821428e+03,1.823162539373040545e+03
1.707000000000000000e+03,6.646915879252283958e+03,4.886050001370016616e+03,1.711018369877151144e+03,3.111121693018588303e+03,1.824775816356543601e+03
1.708000000000000000e+03,6.651358140055203876e+03,4.889777964814094958e+03,1.711847817514207691e+03,3.113117675085196424e+03,1.826392647455799761e+03
1.709000000000000000e+03,6.655761959664593633e+03,4.893540231043885797e+03,1.712667295901899251e+03,3.115102471658697596e+03,1.827992192103996103e+03
1.710000000000000000e+03,6.660128286167324404e+03,4.897293165261176000e+03,1.713475418242595651e+03,3.117082803277804942e+03,1.829570064646924266e+03
1.711000000000000000e+03,6.664458104350786016e+03,4.901047019432076013e+03,1.714264732560228822e+03,3.119063509991046431e+03,1.831129861799510309e+03
1.712000000000000000e+03,6.668739472773939269e+03,4.904794705762357808e+03,1.715035226807794970e+03,3.121016185804142879e+03,1.832688060162000284e+03
1.713000000000000000e+03,6.673021690464457606e+03,4.908575591556874315e+03,1.715828245827563933e+03,3.122938780944693463e+03,1.834254663692199756e+03
1.714000000000000000e+03,6.677310796342861067e+03,4.912355226104697067e+03,1.716663579604446568e+03,3.124847778823801946e+03,1.835799437914613009e+03
1.715000000000000000e+03,6.681562772477416729e+03,4.916080062172866747e+03,1.717506418654669005e+03,3.126736691152903404e+03,1.837319662669844547e+03
1.716000000000000000e+03,6.685764190835463523e+03,4.919780066059306591e+03,1.718339981614587032e+03,3.128610641988272164e+03,1.838813567232603873e+03
1.717000000000000000e+03,6.689949233414774426e+03,4.923483571445301095e+03,1.719166155842379567e+03,3.130462085983505858e+03,1.840320991588889228e+03
1.718000000000000000e+03,6.694137688277861344e+03,4.927184345189775740e+03,1.719980736667857400e+03,3.132317915782437922e+03,1.841839035827565340e+03
1.719000000000000000e+03,6.698382489629167139e+03,4.930910970643046312e+03,1.720797741952232855e+03,3.134222011466878939e+03,1.843362736210054663e+03
1.720000000000000000e+03,6.702623504742662590e+03,4.934655929398896660e+03,1.721584524927266557e+03,3.136180823958038218e+03,1.844858155857356905e+03
1.721000000000000000e+03,6.706798348155187341e+03,4.938354842871507572e+03,1.722345204896065752e+03,3.138118912207340145e+03,1.846334231051781444e+03
1.722000000000000000e+03,6.710946567073200640e+03,4.941983439467490825e+03,1.723097407550583057e+03,3.140050858613393302e+03,1.847798300909224736e+03
1.723000000000000000e+03,6.715095305837530759e+03,4.945582897196178237e+03,1.723869182660970864e+03,3.141963926991590597e+03,1.849262196184967706e+03
1.724000000000000000e+03,6.719180274378259128e+03,4.949166756215742680e+03,1.724651942040609356e+03,3.143823389363422848e+03,1.850704942974226014e+03
1.725000000000000000e+03,6.723239116147487948e+03,4.952761316256171995e+03,1.725454674886698967e+03,3.145652214038924740e+03,1.852132227221865378e+03
1.726000000000000000e+03,6.727294273802163843e+03,4.956358764252371657e+03,1.726305495980139995e+03,3.147468426700624150e+03,1.853520351121399244e+03
1.727000000000000000e+03,6.731331866921919755e+03,4.959889437545391047e+03,1.727160670987201229e+03,3.149279807419324698e+03,1.854891388515393601e+03
1.728000000000000000e+03,6.735341282129792489e+03,4.963304151585565705e+03,1.728006633894826109e+03,3.151076426526771229e+03,1.856258221708194014e+03
1.729000000000000000e+03,6.739363422037032251e+03,4.966724068339460246e+03,1.728820188686493566e+03,3.152881630493379362e+03,1.857661602857160233e+03
1.730000000000000000e+03,6.743383614533212494e+03,4.970126914384131851e+03,1.729626714511018235e+03,3.154668647444113049e+03,1.859088252578082120e+03
1.731000000000000000e+03,6.747390028737203465e+03,4.973540986930309373e+03,1.730434705644852102e+03,3.156414775045207534e+03,1.860540548047143147e+03
1.732000000000000000e+03,6.751416838974818347e+03,4.976992286302266621e+03,1.731256210888954229e+03,3.158173537888363171e+03,1.861987090197502766e+03
1.733000000000000000e+03,6.755493707473248833e+03,4.980453287739621373e+03,1.732109798438661528e+03,3.159923312695996628e+03,1.863460596338591131e+03
1.734000000000000000e+03,6.759572444186941539e+03,4.983921864724426996e+03,1.732969882486034066e+03,3.161642952598165266e+03,1.864959609102742206e+03
1.735000000000000000e+03,6.763609832468997411e+03,4.987329370431155439e+03,1.733804591348172153e+03,3.163340748311004063e+03,1.866464492809823014e+03
1.736000000000000000e+03,6.767640877470663327e+03,4.990688208967551873e+03,1.734589040889829676e+03,3.165064752637028960e+03,1.867987083943804919e+03
1.737000000000000000e+03,6.771728477673585985e+03,4.994019571115707549e+03,1.735387162364844698e+03,3.166825632119769125e+03,1.869515683188970797e+03
1.738000000000000000e+03,6.775830662672769904e+03,4.997341432640476341e+03,1.736188035845990498e+03,3.168624256649875861e+03,1.871018370176903773e+03
1.739000000000000000e+03,6.779990420746267773e+03,5.000669250489830119e+03,1.737007231294715439e+03,3.170460843697387645e+03,1.872522345754163780e+03
1.740000000000000000e+03,6.784217178385406442e+03,5.003995155372606860e+03,1.737853943468735451e+03,3.172303075439347140e+03,1.874060159477323396e+03
1.741000000000000000e+03,6.788425342922600976e+03,5.007287157785866839e+03,1.738689905792212357e+03,3.174129688569936661e+03,1.875605748560450593e+03
1.742000000000000000e+03,6.792623556984869538e+03,5.010554487397134835e+03,1.739521201704457781e+03,3.175938208062326794e+03,1.877164147218084736e+03
1.743000000000000000e+03,6.796841340427481555e+03,5.013844581396925605e+03,1.740363547899714149e+03,3.177786488256647772e+03,1.878691304271119861e+03
1.744000000000000000e+03,6.801088148470355009e+03,5.017162894010190030e+03,1.741235501268939970e+03,3.179649315708254107e+03,1.880203331493162068e+03
1.745000000000000000e+03,6.805334288985953208e+03,5.020460459294418797e+03,1.742133225445884364e+03,3.181492345992646733e+03,1.881708717547420747e+03
1.746000000000000000e+03,6.809547516409757009e+03,5.023749049383318379e+03,1.743030424196340391e+03,3.183302965579816373e+03,1.883214126633600927e+03
1.747000000000000000e+03,6.813755970673603770e+03,5.027107774959657036e+03,1.743885822470919720e+03,3.185127789648268845e+03,1.884742358554413613e+03
1.748000000000000000e+03,6.817997413801337643e+03,5.030536492171820100e+03,1.744728998983598331e+03,3.186992658484517051e+03,1.886275756333222944e+03
1.749000000000000000e+03,6.822237584291547137e+03,5.033941411859951586e+03,1.745554915884780030e+03,3.188862865483165024e+03,1.887819802923600264e+03
1.750000000000000000e+03,6.826408307274536128e+03,5.037317499681889785e+03,1.746356080082077824e+03,3.190695480241333371e+03,1.889356746951125842e+03
1.751000000000000000e+03,6.830491151135584005e+03,5.040671444084797258e+03,1.747136554908677454e+03,3.192482275193039641e+03,1.890872321033867138e+03
1.752000000000000000e+03,6.834528415896073966e+03,5.044058315750957263e+03,1.747919673205788058e+03,3.194250246057273216e+03,1.892358496633012237e+03
1.753000000000000000e+03,6.838602128131186873e+03,5.047476433912881475e+03,1.748728935063869358e+03,3.196020592901345481e+03,1.893852600165973172e+03
1.754000000000000000e+03,6.842780724530452062e+03,5.050972209554156507e+03,1.749568029131451794e+03,3.197848675836329676e+03,1.895364019562669682e+03
1.755000000000000000e+03,6.846959570908703427e+03,5.054436792438085831e+03,1.750405909297535572e+03,3.199661992137349898e+03,1.896891669473817501e+03
1.756000000000000000e+03,6.851089873263791560e+03,5.057833329061836594e+03,1.751220408461513216e+03,3.201466523336999671e+03,1.898402941465277308e+03
1.757000000000000000e+03,6.855211028209008873e+03,5.061188926173855180e+03,1.752032188150981938e+03,3.203267634953661855e+03,1.899911205104364399e+03
1.758000000000000000e+03,6.859311136763923059e+03,5.064538778155091677e+03,1.752843509386374762e+03,3.205047838050209975e+03,1.901419789327339004e+03
1.759000000000000000e+03,6.863388949321750260e+03,5.067909395835680698e+03,1.753623585330487231e+03,3.206818731121720248e+03,1.902946632869541645e+03
1.760000000000000000e+03,6.867395197256228130e+03,5.071225055870709184e+03,1.754373381483463163e+03,3.208544892333007738e+03,1.904476923439757684e+03
1.761000000000000000e+03,6.871311777537397575e+03,5.074450063677887556e+03,1.755102470408242198e+03,3.210255479522795667e+03,1.905953827606359027e+03
1.762000000000000000e+03,6.875209275466756480e+03,5.077637902313737868e+03,1.755817571218682588e+03,3.211979705983842450e+03,1.907411998264233262e+03
1.763000000000000000e+03,6.879102007153587692e+03,5.080847581863639789e+03,1.756534008003938197e+03,3.213693126436962302e+03,1.908874872712686511e+03
1.764000000000000000e+03,6.883003078706389715e+03,5.084089280702210090e+03,1.757276682801813195e+03,3.215389637913952356e+03,1.910336757990624392e+03
1.765000000000000000e+03,6.886955528705812867e+03,5.087362688637071187e+03,1.758019589233115084e+03,3.217112816086490966e+03,1.911823123386206589e+03
1.766000000000000000e+03,6.890902322961551363e+03,5.090698162671498721e+03,1.758764357796763989e+03,3.218835447967843265e+03,1.913302517196944564e+03
1.767000000000000000e+03,6.894828360996357333e+03,5.094066494870128736e+03,1.759539387491201978e+03,3.220520482517641540e+03,1.914768490987514497e+03
1.768000000000000000e+03,6.898745112573482402e+03,5.097366878352824642e+03,1.760357790908524748e+03,3.222171417393762567e+03,1.916215904271194177e+03
1.769000000000000000e+03,6.902683648442269259e+03,5.100602637439985301e+03,1.761201680845833380e+03,3.223819329447454038e+03,1.917662638148980022e+03
1.770000000000000000e+03,6.906662345674359130e+03,5.103876801846641683e+03,1.762052934764478778e+03,3.225504014481338345e+03,1.919105396428541553e+03
